0,1,2,3,4,5,6,7,8,9,10
801.0,0.0,0.0,0.5316699750560169,0.0,0.0,0.0,0.0,0.06658064837565118,0.0,0.26467254018020414
3297.0,0.06188230406754137,0.005437944266293259,0.27120775136652925,0.0,0.0,0.0,0.0,0.002547516744115606,0.15897305360202263,0.053992085310505124
35843.0,0.0602824711640515,0.0,0.0,0.24159854789119273,0.012951487020863605,0.0,0.0,0.014874538686519457,0.08643059371535661,0.0
21.0,0.0,0.022941689192621684,0.0,0.02256659466657501,0.0,0.0,0.23895450040861618,0.0,0.0,0.8349106425083774
37379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372305356557272,0.0
31933.0,0.0,0.087201164563112,0.02211362775684642,0.0,0.03593925079111932,0.0,0.0,0.006173398763133375,0.7532058107545369,0.2941544024333913
32.0,0.0,0.0,0.0,0.0,2.3989198340568305,0.0,0.0,0.0,0.0,0.0
205.0,0.0,0.226851610537807,0.04385956189161657,0.0,0.6290900329655896,0.0,0.11120289057561575,0.22133637679463505,0.0,0.0
36999.0,0.0,0.0,0.023450935387230094,0.15320870026257213,0.0,0.0,0.0,0.0,0.0,0.13156122935755668
37208.0,0.0,0.0,0.0,0.0,0.1246703627572718,0.0,0.0,0.1489953418233508,0.02516309602288684,0.0
32182.0,0.0,0.0,0.0,0.5118035738464519,0.0,0.0,0.0,0.238833378331977,0.966465249337223,0.0
10165.0,0.2058685521163317,0.0,0.0,0.029329404525334012,0.0,0.06316073339396115,0.3777900474757733,0.22284303766634037,0.0,0.23657740456148957
36885.0,0.0,0.0,0.0,0.002512252034822914,0.0,0.0018596490604736258,0.0,0.0,0.0,0.00014751859626957193
39547.0,0.0044860174146398235,0.041124683208634334,0.0,0.014702679407154353,0.0,0.0031532848368935416,0.0,0.01564328798507579,0.5572632176496949,0.0
36649.0,0.0,0.0,0.02735020107641142,0.0,0.19023121898096743,0.0,0.0,0.13426704029754097,0.5518770595207866,0.1402619180969093
26055.0,0.0,0.03859550595169037,0.0,0.019490740698596635,0.0,0.005543640001273879,0.0,0.0,0.5002063411495309,0.23706597741014412
37965.0,0.007661004219955517,0.0,0.0,0.0,0.06239398004980684,0.0034424718667150256,0.0,0.0,0.5028867287615133,0.37933746592258494
467.0,0.0,0.0,0.49520791834933525,0.09616948711948507,0.0,0.16488905763091236,0.0,0.0,0.0,0.7973369984438862
35851.0,0.0,0.0,0.0,0.6887307846002553,0.0,0.2353980233590408,0.0,0.0,0.0,0.037807698537426444
25777.0,0.08421055044738948,0.0,0.0,0.1983900300937437,0.0,0.0,0.03485657168238136,0.0,0.9575176283568676,0.0
21899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007777296934314842,0.0
5205.0,0.0065482634473677795,0.0,0.28362694113723574,0.0,0.03239084567111741,0.0,0.0,0.06427645004520736,0.0,0.13448003761951993
31646.0,0.11051726199876247,0.0,0.0,0.3382624582836537,0.1512740277227434,0.0,0.0,0.0,1.066010723278646,0.0
38450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400460053708996,0.02614536923469338,0.0
2246.0,0.05554924053661708,0.0,0.0,0.03424202938407615,0.0,0.044938755245205075,0.0,0.0,0.0,1.2593629441666827
10162.0,0.09227334202807148,0.0,0.4528621873595563,0.0,0.0,0.0,0.0,0.0,0.004074502177809967,0.14937579894338904
2251.0,0.0,2.3958244175793713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,0.0,0.21286024945733936,0.0,0.0,0.13771958233470255,0.0,0.1347811896155,0.4701439442802602,0.0,0.0
22789.0,0.5628005121764934,0.12129598794693355,0.0,0.0,0.0,0.051554499696623526,0.0,0.0,0.1745956473039855,0.0006236764267012608
37105.0,0.0,0.0,0.0,0.0,0.0,0.022824481157129303,0.0,0.0786606727240623,0.4782124229361837,0.0
35557.0,0.0,0.00821284670546156,0.0,1.2996031368005707,0.0,0.023350686132044912,0.0,0.0,0.0,0.0
38826.0,0.0,0.0,0.05725450431701624,0.8992426076320855,0.0529884775400733,0.0,0.0,0.016226071317307283,0.0,0.0
39741.0,0.018710791475346232,0.0,0.004093640318818779,0.18186768939775244,0.0,0.1427666284838474,0.0,0.0,0.0,0.0
10030.0,0.0,0.0,0.011924820609514471,0.0,0.008871359630734548,0.0,0.0,0.0,0.0,0.10780732639663046
777.0,0.0,0.0,0.0,0.0,0.31283462261702966,0.12449033045244834,0.0,0.15569261633516415,0.034611097523791705,1.0506621548078574
40682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038026704674774844,0.0
22535.0,0.29752079679452603,0.0,0.043905213562534635,0.0,0.0,0.0,0.0,0.0,0.462514309939614,0.4058173835874827
38883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042127582264658694,0.0,0.17522895610062938,0.0
17389.0,0.0,0.0,0.004347925074430812,0.0,0.09971212473637787,0.0,0.042649904645596204,0.0,0.03480058677367004,0.0
37450.0,0.0,0.0,0.07011283522037412,0.0811383359183926,0.11923466412370223,0.0,0.0,0.0,1.378554121557482,0.0
10408.0,0.05159578972449192,0.021288679748584106,0.10968553243355303,0.0,0.045462714530533424,0.0,0.12494882875602636,0.01722546278106372,0.06916300883351487,0.01382314901374186
31043.0,0.3476271264956646,0.2576648618517295,0.08954836729781436,0.22885991003116332,0.07040999080916326,0.5392917592423129,0.0,0.07666028396652107,1.2782159787238696,0.17520737668147907
5341.0,0.017555705592843158,0.09207049633058408,0.0,0.32082925463951023,0.0,0.10990450288781638,0.17643915865984686,0.2604752716102597,0.0,0.0
12531.0,0.07345912958169735,0.0,0.15616066123455594,0.31675637165664383,0.0832443469106334,0.0,0.0,0.0,0.23393709142617247,0.4500967822681707
5081.0,0.17287966658316875,0.0896547667473761,0.7530948182073659,0.0,0.0,0.07128436972421628,0.0,0.0,0.004307811938099201,0.0
6594.0,0.0,0.0015351178332939786,0.7709799335868979,0.35216196418323237,0.0,0.0,0.0,0.056953558778610504,0.0,0.0
40211.0,0.0,0.0,0.0,0.0015327167705563565,0.0,0.0,0.0,0.0,0.006635439290939368,0.0
5420.0,0.0,0.0,0.03983632613386074,0.0,0.360671086693157,0.0,0.0,0.10386771303631971,0.0,0.33464951308213603
11917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.871782949909037e-175
10937.0,0.0,0.04207876483842445,0.02389864709743767,0.0916432510142345,0.6100281025245058,0.0,0.0,0.0,0.06093859919240195,0.0
2559.0,0.0,0.0,0.0,0.046226260735700964,0.0,0.0,0.0,0.0,0.0,0.06959502346837146
25835.0,0.45922175115762126,0.0,0.13959099692445262,0.07877536811848097,0.0,0.0,0.0,0.0,0.3688074408967538,0.0
34240.0,0.012063169418861895,0.0,0.0,0.3241011592763918,0.0,0.01624206360014529,0.0,0.0,0.11365740242072207,0.08193071134039144
10863.0,0.0824065353156283,0.0,0.08924091541293239,0.0,0.0,0.20895466021452794,0.0,0.03357757128881029,0.0,0.0
38691.0,0.0,0.0,0.0,0.37460484125287635,0.0,0.0,0.0,0.10372933734817653,0.6146870732611968,0.0
3784.0,0.0,0.0,0.01079603468751989,0.0,0.7875877801567999,0.1538468173955271,0.0,0.0961707756186355,0.0,0.0
10087.0,0.0,0.0,1.0411577956957765,0.04940049845588861,0.2000967409229838,0.07792898222124818,0.0,0.0,0.0,0.0
6945.0,0.0,0.0,0.005515357384495952,0.0,0.0030608689230994203,0.0,0.0,0.0,0.0,0.056774060080690136
37515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28805.0,0.0,0.008833099595008094,0.00019725978784061477,0.031119805334132573,0.0,0.05715171976112718,0.0,0.0,0.30108687173236176,0.20717627373464792
33486.0,0.09832374163573818,0.0,0.0,0.43693988403268597,0.0,0.0,0.0,0.0,0.5517782417173319,0.25337487620610505
137.0,0.0,0.043016661845637225,0.011760166230615512,0.0,0.11705527967546359,0.0,0.055656829626518294,0.16140194743333397,0.0,0.0
9617.0,0.10446591613656496,0.0,0.09761806830396104,0.0,0.0,0.0,0.0,0.08841544496986396,0.0,0.6254408141531499
4081.0,0.0,0.0,0.0,0.20622411481148065,0.0,0.29150047278175545,0.0,0.0,0.0,1.0168858638068532
338.0,0.06789732950519854,0.0,0.0,0.07474355825984427,0.2690958409523074,0.0019455197846264044,0.0,0.0,0.0,1.029630035411965
30.0,0.03260043582750827,0.0,0.0,0.0,3.4463415452436923,0.10809217519719834,0.04592577920457927,0.0,0.0,0.0
33674.0,0.0,0.0,0.03378902232956425,0.018343980015306877,0.0,0.0,0.0,0.0,0.0,0.0
1698.0,0.0,0.0,0.2747922381450954,0.0,0.0,0.0,0.06981072327484195,0.0,0.0,1.3723200042006112
37095.0,0.09165230434608529,0.0,0.0,0.11326705230075743,0.09936138829931106,0.0,0.0,0.0,0.0,0.0
30230.0,0.0,0.0,0.0,0.005113985773712999,0.033955420171911464,0.0,0.06533126136454373,0.11623844793470639,0.0044101926121170015,0.0
30346.0,0.03463830449011096,0.0,0.0,0.0,0.0,0.0,0.055262917464225465,0.0,0.014753701266289642,0.0
39533.0,0.0,0.0,0.044437353413031115,0.05192683069156683,0.0,0.009826885298051386,0.08976599031935455,0.0858002220435692,0.06221152666654363,0.38906756145626525
57.0,0.001752723389186565,0.1903775833294806,0.0,0.0,0.11587837195210089,0.0,0.1145292699867431,0.0,0.0,0.14369730968455982
1365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32937.0,0.0,0.0,0.0,0.36976729492218785,0.0,0.0,0.0,0.0,0.7953315458690496,0.0
329.0,0.05005346615993136,0.1483922341910977,0.166337384641822,0.007204358087098974,0.0,0.0,0.05995647824285836,0.0,0.0,0.8524355445336108
45.0,0.0,0.15791795582678836,0.05770417206933657,0.0,0.1269294989131786,0.0,0.07913827713694904,0.0,0.0,1.454485231387614
513.0,0.0,0.017245526026469813,0.01352287507983495,0.2959857334631,0.1002618289681658,0.0,0.0,0.003988980916051845,0.0,0.5806282758144495
2685.0,0.0,0.0,0.0,0.03292389967135725,0.056809407942490384,0.2011710255918868,0.15072484881841908,0.0,0.0,0.2740878930714635
31988.0,0.33926667953426615,0.0,0.039140293503222776,0.009590826391120535,0.0,0.0,0.0,0.0,0.2899671580007226,0.0
40852.0,0.006577108806768701,0.0,0.007622174302095008,0.0,0.0,0.0032401579616210666,0.0,0.007644483441050039,0.00789010582782484,0.0
43.0,0.0,0.026807591240772127,0.1484854644397425,0.06421543346236754,0.0,0.0,0.10839326056120806,0.08987761853467541,0.06524931013674602,0.39001337557360516
6675.0,0.0,0.13966981025899192,0.3289286859640951,0.1407664684155124,0.14163148029962233,0.0,0.0,0.13260653336616143,0.05303277846713782,0.0
28171.0,0.08525119360710952,0.008899539771446335,0.0,0.0,0.0,0.00612867247005053,0.0,0.0,0.6501294585807631,0.0
759.0,0.0,0.0,0.10295667517443752,0.13130075149588671,0.1443031801913748,0.0,0.16462166694372354,0.12646609141829185,0.0,0.6624893728930601
3002.0,0.006191880350675341,0.0,0.0,0.0,0.007961547515288008,0.0,0.0,0.0,0.0,1.253330620949459
185.0,0.0,0.11898440765441028,0.0,0.0,0.5216788157238412,0.0,0.0,0.0,0.030248810499204068,0.18078969015188992
39112.0,0.0,0.0,0.0,0.006688021987128923,0.01992919518885606,0.03990884870658204,0.0,0.0,0.04804381949649076,0.0
18115.0,0.19643108746994906,0.058457290296447514,0.0,0.1255038130474801,0.019661920140609815,0.0,0.0,0.0024611832690358748,0.2353253624262416,0.0
11843.0,0.017237219228451426,0.0007594302849460129,0.0,0.0188713436014533,0.0,0.0,0.0,0.277272144566649,0.0,0.0
9735.0,0.0,0.0,0.0,0.0015327167705563565,0.0,0.0,0.0,0.0,0.006635439290939368,0.0
627.0,0.0,0.03761513169910873,0.0,0.0,0.0,0.011819540434114782,0.0,0.0,0.03257373553220034,0.21198707917574455
1842.0,0.0,0.037621891754605716,0.011315113105662036,0.0,0.0,0.0,0.0,0.0,0.0,0.15998518788186183
5690.0,0.0,0.0,0.24027050629060123,0.0,0.0,0.04789322259444785,0.0,0.0,0.0,0.18303608552784295
2966.0,0.07934299791419028,0.5122854145883244,0.0537575905432629,0.5313479577133986,0.07388583670312289,0.7250448499745635,0.1158327747042477,0.26498416971846905,0.0,0.2734422829957959
